IDP	trait	Pvalue	ES
C128_87	AD	3.152459218746205e-08	0.0169855265745706
C128_88	AD	3.7720246679353736e-15	0.0345919742792613
C128_89	AD	1.8633446381702427e-10	0.0225903671650718
C128_90	AD	2.1206206754625261e-19	0.0456471452034661
C128_91	AD	2.158309943326332e-21	0.0508737041403916
C128_92	AD	4.223641751190513e-22	0.0527444228622068
C128_93	AD	5.3635006020392606e-14	0.0316286851682969
C128_94	AD	3.90196383714922e-08	0.0167518430178499
C128_95	AD	1.1335357312135074e-18	0.0437402679066109
C128_96	AD	3.471656664558616e-09	0.0193876727713482
C128_97	AD	1.4650205619145882e-11	0.0253918026422681
C128_99	AD	4.945509384729682e-05	0.0091020757163662
C128_100	AD	5.0900277716925913e-14	0.0316862450329467
C128_101	AD	2.981065712260434e-07	0.0145543944910707
C128_102	AD	9.642048100742169e-11	0.0233126606817117
C128_103	AD	1.21892449046239e-12	0.0281488519645992
C128_104	AD	2.2655813979902311e-26	0.064094699164935
C128_105	AD	2.627514694408669e-07	0.014687847497071
C128_106	AD	1.844119274607813e-21	0.05105580403844
C128_107	AD	1.0267521887274941e-47	0.1228595488974765
C128_108	AD	1.0467425024176868e-57	0.1515433875781744
C128_109	AD	2.6273746041186022e-06	0.0122164813522894
C128_110	AD	3.877726424086657e-12	0.0268632520114667
C128_112	AD	3.5109001074469466e-27	0.0662643940588518
C128_113	AD	1.307376950324001e-33	0.083647747631545
C128_114	AD	1.0905681749957774e-81	0.2234998582762189
C128_115	AD	6.644350130568082e-12	0.0262665389676012
C128_116	AD	9.768358441167647e-05	0.0083849454221342
C128_117	AD	2.1966954912007992e-19	0.0456068443355645
C128_118	AD	6.811288632880834e-21	0.0495631078722307
C128_119	AD	1.3641382559884706e-08	0.0178966056417302
C128_120	AD	5.491975958663315e-11	0.0239341453050573
C128_121	AD	1.2991710808562249e-12	0.0280799616484337
C128_122	AD	7.8926944915054e-55	0.1432106502447691
C128_123	AD	0.0002728242799309	0.0073145989927908
C128_125	AD	1.008301992059685e-20	0.0491202910442754
C128_126	AD	0.0002438249327346	0.00743347711437
C128_127	AD	1.251577362946895e-07	0.0154925589679713
C128_128	AD	1.1800811363821958e-09	0.0205645712945638
C256_1	AD	6.179254179720099e-151	0.4579051318367986
C256_2	AD	1.5084487980732957e-37	0.0944403655486267
C256_3	AD	2.3088874070515638e-65	0.17402851200697
C256_9	AD	3.3751274923626395e-05	0.0095049088355806
C256_10	AD	3.1324134740958308e-81	0.2220692470342249
C256_11	AD	0.0001920071806207	0.0076799062691914
C256_16	AD	1.6147137045626145e-18	0.0433399101852917
C256_18	AD	3.868377763726879e-65	0.1733554297406549
C256_19	AD	6.268559361104361e-28	0.0682684584278995
C256_20	AD	6.2844390089395795e-09	0.0187356540082295
C256_21	AD	7.391365109018845e-23	0.0547520972002459
C256_22	AD	7.752227899893475e-16	0.03637073205805
C256_23	AD	3.068221603625873e-19	0.045224378044086
C256_24	AD	1.1769392237581327e-20	0.0489418854759421
C256_26	AD	1.5714462253321484e-28	0.0698812174917018
C256_27	AD	1.296562065005462e-29	0.0727962241333171
C256_28	AD	1.3719947206771304e-15	0.0357273696955777
C256_29	AD	1.3154647035462548e-14	0.0331977368651814
C256_30	AD	6.047090906699621e-23	0.0549806799970568
C256_31	AD	1.2090092900141632e-15	0.035869117189552
C256_32	AD	2.1837172556429107e-06	0.0124154435532997
C256_33	AD	9.066322331148492e-32	0.0786342597788503
C256_34	AD	7.131347275552022e-18	0.0416562474123975
C256_35	AD	3.455943022073784e-10	0.0219099015063094
C256_36	AD	2.8885949852034185e-07	0.0145900546624427
C256_37	AD	1.2758892296382757e-17	0.0409992862165942
C256_38	AD	2.703989022983254e-34	0.0855114882135443
C256_39	AD	1.1633644120514374e-26	0.0648619086859917
C256_40	AD	1.183141863555722e-19	0.0463105256288579
C256_41	AD	9.166912226029747e-12	0.0259162252763179
C256_42	AD	1.5158741449433299e-34	0.0861982264343178
C256_43	AD	5.792528838149501e-07	0.0138372650513508
C256_44	AD	1.547348802493481e-13	0.0304410555303973
C256_45	AD	9.26056700431957e-05	0.0084407426939534
C256_46	AD	1.6417590066508798e-19	0.0459352082507309
C256_47	AD	7.763033282724074e-26	0.0626625700651533
C256_48	AD	2.859806470311464e-23	0.055835409053871
C256_49	AD	1.5995476586393835e-11	0.0252947819975638
C256_51	AD	1.9911039516308852e-20	0.0483394689421383
C256_52	AD	5.982597206790837e-05	0.0089002427723733
C256_53	AD	3.4387939404982705e-27	0.0662786742415482
C256_55	AD	1.728320705675233e-21	0.0511319858001098
C256_56	AD	1.6966614685346302e-30	0.075180829672766
C256_57	AD	8.665428236731118e-16	0.0362429934906707
C256_58	AD	5.218150084098414e-34	0.0847266909921511
C256_59	AD	5.8193503080231085e-18	0.0418855017971355
C256_60	AD	3.8966343405275814e-16	0.0371418908271462
C256_61	AD	1.5077185892985814e-09	0.0202974758807033
C256_62	AD	2.3918878731917747e-09	0.0197913450141621
C256_63	AD	8.389210029981475e-29	0.0706132695934967
C256_64	AD	1.5393952290228994e-12	0.0278932131165226
C256_65	AD	3.9002642961441186e-24	0.0581357332030678
C256_66	AD	1.5169539179332818e-10	0.0228204039887907
C256_67	AD	5.146530160706015e-07	0.0139657760074765
C256_68	AD	8.116786185653959e-06	0.011015516094248
C256_69	AD	5.99599466651994e-17	0.0392541945199062
C256_70	AD	1.8522935034463442e-23	0.0563345187001124
C256_71	AD	6.222989625353757e-08	0.016248859086481
C256_72	AD	9.297062741006793e-07	0.0133308514491492
C256_73	AD	1.1478494503906629e-07	0.0155837798807316
C256_74	AD	4.432907733803928e-09	0.0191192773812858
C256_75	AD	3.0776404231621975e-14	0.0322454834432914
C256_76	AD	4.735803114727536e-10	0.021566358748855
C256_78	AD	3.025444538738606e-11	0.024592320883803
C256_79	AD	2.163040222434668e-22	0.0535186810175585
C256_81	AD	0.0001809562715337	0.0077418375857602
C256_82	AD	1.4650205619145882e-11	0.0253951427231429
C256_83	AD	1.4202927171479709e-08	0.01785319706122
C256_84	AD	5.483997665421198e-06	0.0114294328804733
C256_85	AD	1.544656071884079e-05	0.0103315522514323
C256_86	AD	1.1539178916073496e-06	0.0130965361823324
C256_87	AD	1.4686950182614798e-18	0.0434477083002867
C256_88	AD	6.505415075091578e-16	0.0365672398436419
C256_89	AD	6.097187139445617e-07	0.0137810411548739
C256_90	AD	1.5443769981292588e-15	0.0355979558874945
C256_91	AD	1.7202819920203227e-05	0.0102146768613603
C256_92	AD	1.6129914427438718e-19	0.0459590406127612
C256_93	AD	1.6544508435064348e-11	0.025263334561388
C256_94	AD	2.454686402608912e-06	0.0122878999099919
C256_95	AD	1.3398095890740213e-25	0.0620285067913053
C256_96	AD	8.542186183557225e-13	0.0285423400338989
C256_99	AD	5.882657310796386e-05	0.0089196007568073
C256_102	AD	1.1713690162152626e-11	0.0256435103781705
C256_103	AD	1.5554480748345666e-06	0.0127789267262655
C256_104	AD	2.259558373514197e-20	0.0481938505653128
C256_105	AD	3.411281982412125e-33	0.0825068685709881
C256_106	AD	7.959912873975005e-18	0.0415349071731464
C256_107	AD	6.608237989012517e-18	0.0417477111908732
C256_108	AD	1.2210661322519954e-40	0.1029970670741339
C256_109	AD	1.188095774999972e-05	0.0106080859214723
C256_110	AD	1.4385181716511427e-39	0.1000366266233992
C256_111	AD	3.567667064557757e-12	0.0269602403014886
C256_112	AD	1.1633171286978809e-23	0.056879288882225
C256_113	AD	9.901067307792243e-21	0.0491385174095557
C256_114	AD	3.866212600049759e-33	0.0823565349045627
C256_115	AD	3.456269898582472e-11	0.0244449565647583
C256_117	AD	2.3115118222652535e-17	0.0403332890366226
C256_118	AD	3.559346085003833e-134	0.397296601150465
C256_119	AD	4.185015134890871e-07	0.0141863965170178
C256_120	AD	3.7101882832209426e-08	0.0168091691233662
C256_121	AD	6.644350130568082e-12	0.0262680053098035
C256_122	AD	1.2695181792024997e-23	0.0567703252234399
C256_124	AD	3.1874763086251806e-06	0.0120115303747248
C256_125	AD	3.9831365960244086e-15	0.0345332500442562
C256_129	AD	1.3459710746592096e-12	0.0280388345040924
C256_130	AD	2.935333343084047e-09	0.0195711379893948
C256_131	AD	0.0001086389831484	0.008273776484912
C256_132	AD	3.429924381197072e-08	0.0168930572129542
C256_133	AD	4.151182117224932e-05	0.0092879655171898
C256_134	AD	3.992411489043175e-06	0.0117697811795063
C256_135	AD	3.884923499162672e-55	0.1440858014274875
C256_137	AD	1.160345030444431e-07	0.0155733243017621
C256_138	AD	2.327278860967661e-05	0.0098975820999802
C256_139	AD	5.315462049193912e-05	0.0090243203863898
C256_140	AD	1.225256353880706e-06	0.0130333561370311
C256_143	AD	2.5124207252322974e-17	0.040235448598297
C256_144	AD	2.6764931124544e-08	0.0171595915894472
C256_145	AD	7.458264713486759e-13	0.0286919009022312
C256_146	AD	1.3026031907350721e-08	0.0179437056957691
C256_147	AD	5.888634168103064e-08	0.0163084698479215
C256_148	AD	5.564760806157025e-11	0.0239192594777162
C256_150	AD	2.83945812686031e-10	0.0221291100051322
C256_151	AD	8.234788384333161e-07	0.0134584027455533
C256_152	AD	4.903627819808043e-05	0.0091096751498153
C256_153	AD	2.336534570083973e-18	0.0429189698936118
C256_154	AD	7.49560850507302e-09	0.0185478779150843
C256_155	AD	6.066180162404226e-09	0.0187772686194176
C256_156	AD	1.4356694428244812e-21	0.0513476873686485
C256_157	AD	2.0592525648404458e-06	0.0124788081051919
C256_159	AD	1.6409506944828605e-13	0.0303818955758596
C256_160	AD	3.9732155987049497e-07	0.0142436911339906
C256_161	AD	1.4347682087515591e-49	0.1281351185319065
C256_162	AD	9.648892429497114e-05	0.0084003087232382
C256_164	AD	2.7763729169966214e-17	0.0401201475609549
C256_165	AD	7.513982366303456e-15	0.0338195952380979
C256_166	AD	5.561960300530315e-06	0.0114146986566397
C256_168	AD	3.694198471561e-33	0.0824084467309011
C256_169	AD	1.4541178592482848e-23	0.0566193862299525
C256_170	AD	1.667181919170531e-05	0.0102522912646448
C256_171	AD	5.7897386263801935e-43	0.1094856222219611
C256_172	AD	7.995624746142449e-12	0.026062190559977
C256_173	AD	1.9280229716976191e-13	0.0301978502873682
C256_174	AD	1.942183694115113e-13	0.0301875668994135
C256_176	AD	9.679628544656242e-07	0.0132857476039896
C256_177	AD	2.786657704988586e-05	0.009708812458919
C256_181	AD	1.5044289331902315e-08	0.0177857861343027
C256_182	AD	0.0001401901774257	0.0080073936219869
C256_183	AD	8.13934133027575e-14	0.0311639005805482
C256_184	AD	6.058605829785819e-05	0.0088892903082477
C256_188	AD	1.706269169896186e-25	0.06175061374535
C256_189	AD	4.765673645215306e-21	0.049968522443295
C256_191	AD	1.9626950819749656e-41	0.1052112352510222
C256_192	AD	2.7262149686861004e-07	0.0146522707053684
C256_193	AD	3.305517883616493e-13	0.029602121222649
C256_194	AD	2.5006552087262704e-08	0.0172335300268421
C256_195	AD	1.4440134266368028e-06	0.012859523277854
C256_196	AD	1.654772135906174e-78	0.2136945959239239
C256_197	AD	5.882349496484427e-07	0.0138217787709064
C256_198	AD	6.319584348127574e-07	0.0137432897913149
C256_199	AD	6.021719911753538e-11	0.0238359393402425
C256_200	AD	2.2691520577165326e-27	0.0667734956912008
C256_201	AD	1.49495096713853e-07	0.0152979421768977
C256_203	AD	2.4839404132160894e-26	0.0639833186963907
C256_205	AD	5.500180597985841e-20	0.0471817095512047
C256_206	AD	1.1409401110446457e-23	0.0568922093624435
C256_208	AD	2.138298953132613e-40	0.1023282248150896
C256_210	AD	1.0455417398298773e-05	0.0107458453670054
C256_211	AD	3.1881545078798136e-08	0.0169689325702753
C256_213	AD	7.748521947426048e-07	0.0135260039123916
C256_214	AD	3.6563438800162432e-19	0.0450225206433454
C256_215	AD	9.748622786181666e-09	0.0182582880363738
C256_217	AD	5.517380617963607e-15	0.0341717138185315
C256_219	AD	1.1140980874567895e-18	0.0437578958566881
C256_220	AD	1.7399841879768446e-17	0.0406489014876669
C256_224	AD	5.679416074765382e-16	0.0367165047244718
C256_225	AD	6.472144564355402e-09	0.018705407046948
C256_227	AD	1.831701102734733e-13	0.0302598791560509
C256_229	AD	2.0012308375967045e-23	0.0562470629572467
C256_233	AD	9.452845275629966e-05	-0.0084233569518773
C256_234	AD	5.009748670897848e-12	0.0265789203358707
C256_235	AD	1.6289527242544792e-13	0.0303861122010111
C256_236	AD	7.397712842767122e-06	0.0111140270387757
C256_237	AD	3.8720294810484456e-10	0.0217892858889962
C256_239	AD	1.5449915086951176e-09	0.0202720956982816
C256_240	AD	2.0340081593901727e-15	0.0352856485309689
C256_241	AD	4.454233473928163e-12	0.0267095902156461
C256_242	AD	5.615917955081525e-05	0.008967887465501
C256_243	AD	3.8069326984346753e-25	0.0608273339903601
C256_245	AD	1.9975796887458813e-12	0.0275997953151861
C256_246	AD	2.187655272218788e-05	0.0099613162001955
C256_248	AD	1.3204152182641816e-06	0.0129513604370505
C256_250	AD	1.6751827182475508e-22	0.0538054819536883
C256_251	AD	3.3713605021795883e-16	0.0373063911885874
C256_252	AD	2.6855801262744937e-24	0.0585689040959704
C256_254	AD	2.0790156353617217e-24	0.0588636598908924
C256_255	AD	2.1354252271876712e-32	0.080343534424067
C512_1	AD	9.491751004395718e-05	0.0084174752734641
C512_2	AD	1.662284250026401e-09	0.0201941605764097
C512_3	AD	8.498362432868045e-31	0.0759968482536318
C512_10	AD	9.238950143938608e-13	0.0284548875373444
C512_16	AD	1.4965290872596432e-12	0.027924900290387
C512_18	AD	4.719290235943466e-05	0.0091507914131315
C512_19	AD	2.751117350699236e-26	0.0638720060470883
C512_20	AD	5.6457606232574e-07	0.0138633989280746
C512_21	AD	6.26231973600281e-22	0.0522945882915604
C512_22	AD	2.126112672157455e-18	0.0430279575876029
C512_23	AD	3.6234738522548956e-26	0.0635467501640014
C512_24	AD	2.882397268079063e-20	0.0479174492766769
C512_26	AD	4.59674280604532e-27	0.0659416352798941
C512_27	AD	5.8920669156387066e-27	0.065653875890277
C512_28	AD	7.010404669870127e-15	0.0338971684305158
C512_29	AD	9.319637702200318e-15	0.0335789826287914
C512_30	AD	8.522360908304452e-24	0.0572347085399208
C512_31	AD	5.2839233251633235e-14	0.0316449595051991
C512_32	AD	1.8576684397393043e-06	0.0125886710715289
C512_33	AD	3.402074813846977e-22	0.0529919325765964
C512_34	AD	6.61862952780761e-17	0.039139426836885
C512_35	AD	4.4474147870057606e-10	0.0216360889756853
C512_36	AD	3.598960270715868e-07	0.0143493034301411
C512_37	AD	6.893987863975258e-18	0.0416966621784816
C512_38	AD	6.821809384988512e-33	0.08169165161895
C512_39	AD	2.273276794988841e-17	0.0403486362804252
C512_40	AD	3.41994281610587e-14	0.0321279416745366
C512_41	AD	3.8234834927413104e-10	0.0218008590200511
C512_42	AD	1.2477936189399676e-19	0.0462524718402354
C512_44	AD	1.6052150005554685e-13	0.030406064938839
C512_46	AD	3.0423746299239873e-20	0.0478539943109338
C512_47	AD	1.2484697915919092e-25	0.0621076674004324
C512_48	AD	3.360903668353043e-21	0.0503669686980178
C512_49	AD	1.9059187357440717e-11	0.0251046674711226
C512_50	AD	5.271391576312577e-08	0.0164289734230509
C512_51	AD	3.0423746299239873e-20	0.0478586808837845
C512_52	AD	1.9364026359747904e-10	0.0225489509000284
C512_53	AD	1.1921678935270202e-21	0.051554729818848
C512_55	AD	8.715258500428143e-21	0.0492852634222173
C512_56	AD	3.6433604709725365e-29	0.0715882578992221
C512_57	AD	1.880310029130997e-15	0.0353743936183559
C512_58	AD	2.436828360198293e-34	0.085637303737573
C512_59	AD	4.338628132154891e-15	0.0344423463123364
C512_60	AD	7.629767933437095e-16	0.0363870134088869
C512_61	AD	6.16137501412005e-05	0.0088716931382512
C512_62	AD	7.802816646780893e-10	0.0210183118050802
C512_63	AD	7.013105096716532e-24	0.0574588840132669
C512_64	AD	2.5870727520787977e-14	0.0324443871600001
C512_65	AD	8.943270061235218e-29	0.0705436980847641
C512_66	AD	4.0970469160485866e-19	0.044893782454656
C512_67	AD	5.571728857966669e-08	0.0163651282129164
C512_68	AD	1.3737406814729712e-05	0.0104564337973531
C512_69	AD	3.110397290998473e-16	0.0374019307537792
C512_70	AD	3.318459142513488e-18	0.0425262653649467
C512_71	AD	2.4865194051958715e-08	0.0172439608276377
C512_72	AD	1.2751544729518451e-06	0.0129893944584611
C512_73	AD	6.432362770757888e-08	0.0162121785187503
C512_74	AD	8.510300362594374e-08	0.0159067065003677
C512_75	AD	6.745161002055256e-15	0.0339453351724122
C512_76	AD	6.345644992988881e-20	0.0470182647709292
C512_78	AD	3.8234834927413104e-10	0.0218016235938017
C512_79	AD	3.4087949340591963e-19	0.045103111848486
C512_82	AD	1.0438209580685058e-06	0.0132058252357145
C512_83	AD	4.2907907987616616e-08	0.016647091764574
C512_84	AD	8.422744675423944e-06	0.0109759281893842
C512_85	AD	3.4045034069726915e-05	0.0094947995614718
C512_87	AD	1.0746399534318764e-05	0.010714449937294
C512_88	AD	3.502859705005968e-13	0.0295316908424168
C512_89	AD	2.993932725442695e-06	0.0120756770405268
C512_90	AD	5.599006798524115e-13	0.0290149980158437
C512_92	AD	1.1463070849714691e-14	0.0333501804887045
C512_93	AD	1.9317358765627648e-11	0.0250854325063527
C512_94	AD	9.39131502436254e-07	0.0133188815332959
C512_95	AD	4.4418361169080496e-26	0.0633123058340544
C512_96	AD	3.148863606128716e-23	0.0557299790003793
C512_97	AD	1.0760799214951843e-09	0.0206642953165306
C512_98	AD	5.349156417503781e-15	0.03420428887517
C512_99	AD	9.654108904154885e-23	0.0544443915208696
C512_102	AD	1.880439808617805e-11	0.0251197119121506
C512_104	AD	1.1169962344408904e-21	0.0516301380940339
C512_105	AD	7.243693988342299e-27	0.0654219587068437
C512_106	AD	3.477572590704781e-13	0.0295399270377944
C512_107	AD	5.613403459987784e-17	0.0393269766713016
C512_108	AD	1.0637483192155494e-33	0.0838928848652268
C512_110	AD	2.5819587617601043e-24	0.058613547850977
C512_111	AD	1.0629074508011383e-09	0.0206825902547383
C512_112	AD	1.319751250751118e-23	0.0567249876998184
C512_113	AD	6.834820566134582e-06	0.0111958892037035
C512_114	AD	1.8216640117515797e-51	0.1335413370477267
C512_115	AD	4.562148863239524e-08	0.0165812948906938
C512_117	AD	9.177585314931522e-15	0.0335972442533084
C512_118	AD	1.608456331083276e-45	0.1166669898901377
C512_119	AD	9.996806135656552e-16	0.0360829752362751
C512_120	AD	1.2991710808562249e-12	0.0280797536732985
C512_121	AD	2.3146604223374018e-07	0.0148265061849529
C512_122	AD	1.770201647227368e-20	0.0484689896953083
C512_124	AD	1.123248072200828e-07	0.0156085974251235
C512_125	AD	8.37715417768908e-09	0.0184265583579652
C512_129	AD	6.523112569790873e-06	0.0112445332330571
C512_130	AD	6.319584348127574e-07	0.0137450995626696
C512_135	AD	3.3162047278587695e-08	0.0169316833279011
C512_136	AD	1.5090569656875108e-17	0.0408073969584452
C512_137	AD	1.1729723017888769e-07	0.0155583327975565
C512_138	AD	1.0319009386041208e-15	0.0360511035897589
C512_140	AD	8.276612561026875e-07	0.0134544271592174
C512_143	AD	6.770152575459063e-16	0.0365228029413073
C512_144	AD	5.015595733688809e-07	0.0139905911062435
C512_145	AD	1.1867988723787048e-10	0.0230894530381366
C512_146	AD	1.821162214506087e-09	0.0200904817831526
C512_147	AD	4.308458552598564e-06	0.0116866399552222
C512_148	AD	3.51342324445834e-09	0.0193732527994835
C512_150	AD	6.596996529656168e-10	0.0212009100267146
C512_151	AD	3.5078310966764804e-08	0.016867001787683
C512_154	AD	5.539044767004393e-10	0.0213944467816751
C512_156	AD	5.932427805001575e-05	0.0089121685885979
C512_157	AD	1.608410621078287e-05	0.0102859768727683
C512_159	AD	2.0378440750215212e-08	0.0174610183497413
C512_160	AD	1.6128527676299625e-22	0.0538532234038846
C512_161	AD	7.321110434629227e-23	0.054760442306572
C512_164	AD	6.1743707975039365e-09	0.0187598146578267
C512_165	AD	5.3635006020392606e-14	0.0316260598159668
C512_166	AD	1.5865339207639913e-06	0.0127540575686913
C512_168	AD	3.84829042692676e-30	0.07422500385994
C512_169	AD	2.1393915139255505e-19	0.0456353983828834
C512_170	AD	1.9842473573293283e-05	0.0100664686415689
C512_171	AD	3.9033714698660036e-28	0.0688202530946719
C512_172	AD	5.762246004033406e-13	0.0289772885132333
C512_173	AD	2.342489514753193e-15	0.0351261544432193
C512_175	AD	3.3279780199598457e-12	0.0270350027523082
C512_176	AD	8.276612561026875e-07	0.0134539628480193
C512_181	AD	2.7366653591282963e-13	0.0298055066928024
C512_183	AD	8.301943161439358e-10	0.0209509720348084
C512_187	AD	7.215992094332704e-16	0.0364484904883096
C512_188	AD	2.895043005729407e-12	0.0271888887699806
C512_189	AD	6.506919632763409e-21	0.0496213253704649
C512_190	AD	2.5579830375404738e-08	0.0172107220205589
C512_191	AD	3.965350565835843e-49	0.1268725466370207
C512_192	AD	5.888634168103064e-08	0.0163042294646518
C512_193	AD	1.072271645983696e-11	0.025736539916735
C512_194	AD	2.65535665230808e-07	0.0146800067630308
C512_196	AD	1.1743814368059338e-45	0.1170456894144028
C512_197	AD	4.6900370756737547e-07	0.0140629275379914
C512_198	AD	1.5102863117126475e-05	0.010354056263129
C512_199	AD	6.783879898800772e-09	0.0186579782517329
C512_200	AD	1.8743119248304042e-19	0.0457881028768627
C512_201	AD	1.749518230546816e-142	0.4270242367143387
C512_204	AD	7.694617217502475e-41	0.1035593138744062
C512_205	AD	2.080495627995892e-77	0.2103270374568113
C512_206	AD	4.5154252763003257e-14	0.0318212860171299
C512_207	AD	2.1044345134385718e-10	0.0224599064783791
C512_208	AD	5.679416074765382e-16	0.0367222090554072
C512_210	AD	1.4297490473367718e-06	0.0128699727140056
C512_211	AD	1.239494214356472e-09	0.0205096045317208
C512_213	AD	6.997716555744778e-29	0.0708267576997196
C512_214	AD	3.745447215240018e-12	0.0269011016127111
C512_215	AD	5.0277248879358755e-15	0.0342694206277978
C512_219	AD	3.0422842242570007e-17	0.0400153713875965
C512_220	AD	2.597066734989359e-23	0.0559448512977516
C512_224	AD	1.552218001138908e-33	0.0834404804189362
C512_225	AD	1.70010358282414e-07	0.0151572586447138
C512_226	AD	1.575424594448693e-16	0.0381681521406746
C512_227	AD	2.2909690373217042e-23	0.0560946204818329
C512_228	AD	1.2604238574608364e-05	0.0105443732134021
C512_229	AD	3.3713605021795883e-16	0.0373076399960624
C512_232	AD	2.5519823813291488e-06	0.0122466705921395
C512_233	AD	5.041522714588363e-07	-0.0139879221320002
C512_234	AD	2.5603197009880638e-11	0.0247783348576233
C512_235	AD	1.6409506944828605e-13	0.030376488430298
C512_236	AD	8.525267181239962e-09	0.0184082928672417
C512_237	AD	5.762883766334185e-07	0.0138421068369221
C512_239	AD	2.3863429615341743e-31	0.0774870465366441
C512_240	AD	6.243985188629467e-15	0.0340292479632829
C512_241	AD	2.016415826644349e-07	0.014972422918266
C512_243	AD	4.8700624348521105e-28	0.0685615531629095
C512_246	AD	1.041100699046851e-07	0.0156899326476052
C512_247	AD	1.125389287997281e-06	0.0131233041694523
C512_248	AD	6.492701442312921e-06	0.0112507231324274
C512_249	AD	1.0563803550548715e-09	-0.0206885286303416
C512_250	AD	1.0160649630939504e-33	0.0839388798288492
C512_251	AD	1.9358387360868135e-08	0.0175150561806888
C512_252	AD	5.035274845891673e-21	0.0499092731619435
C512_254	AD	1.027243554181061e-08	0.0182022291890343
C512_255	AD	8.661842333992459e-29	0.0705726123510603
C512_256	AD	2.099963061127524e-06	0.0124569611949636
C512_257	AD	1.4486824397570055e-68	0.1835705871875526
C512_258	AD	9.986139273122586e-15	0.0335011007775505
C512_260	AD	1.4143142969696857e-146	0.4418962418466211
C512_262	AD	3.8887722654411256e-09	0.0192596585119841
C512_263	AD	7.167813588712311e-37	0.0925836456808911
C512_265	AD	1.6333557596480006e-23	0.0564874287525163
C512_267	AD	5.037073402148967e-16	0.0368594734313251
C512_268	AD	6.398677534312088e-05	0.0088312677785463
C512_272	AD	1.4231018593891027e-32	0.0808132393298576
C512_275	AD	1.450279820763249e-20	0.0487044808475383
C512_276	AD	4.454150510590368e-06	0.0116515499908059
C512_277	AD	7.430504572772207e-115	0.3306004320922476
C512_279	AD	1.0434432942538138e-09	0.0207014060348598
C512_281	AD	2.0262572276400145e-08	0.0174643720147328
C512_282	AD	1.1959169544197958e-13	0.030732689967491
C512_283	AD	3.1041117447151927e-12	0.0271138490893501
C512_284	AD	5.232478112113513e-19	0.044622061615462
C512_285	AD	6.239533569375474e-05	0.0088567485875363
C512_286	AD	3.434122261615218e-05	0.0094859644780531
C512_288	AD	2.6061330966436538e-49	0.1273963966704633
C512_289	AD	6.767002116433903e-125	0.3648659451068636
C512_291	AD	3.458023575557896e-46	0.1185465987538174
C512_293	AD	8.66973738842313e-10	0.0209054140152427
C512_294	AD	4.0376783977486416e-18	0.0422997201298024
C512_295	AD	5.2444943466237786e-11	0.0239865617785382
C512_296	AD	2.0367665206757208e-18	0.0430772515506553
C512_297	AD	1.25835327978905e-07	0.0154854007429707
C512_300	AD	5.713110267035308e-24	0.0576932640405029
C512_301	AD	2.9238720484912284e-05	0.0096537970846429
C512_303	AD	1.3760474508286217e-17	0.0409144225727488
C512_305	AD	5.712340615612567e-49	0.1264231912927898
C512_307	AD	2.581169310714109e-38	0.0965568693183268
C512_309	AD	2.7070754702931472e-14	0.0323903370297797
C512_310	AD	6.795714708602531e-13	0.0287975052685869
C512_311	AD	1.3043298957902716e-19	0.0461938079104234
C512_312	AD	2.515069969596e-06	0.0122644685954092
C512_313	AD	4.8382321580896005e-25	0.060550318733617
C512_315	AD	1.168152386569735e-12	0.0281972274823695
C512_316	AD	7.0407196046597e-35	0.0871104078254201
C512_317	AD	7.466780508059879e-06	0.0111004364451127
C512_318	AD	6.211165902233227e-26	0.0629236674611235
C512_319	AD	1.846967525138034e-51	0.133516152121763
C512_320	AD	3.1978045944644155e-27	0.06636903398244
C512_321	AD	6.70871737874136e-14	0.0313746234187799
C512_322	AD	6.021719911753538e-11	0.0238311264076946
C512_323	AD	2.360918233962213e-15	0.0351224844981974
C512_324	AD	9.491751004395718e-05	0.008415162732322
C512_325	AD	6.351987262642384e-07	0.0137392221794799
C512_326	AD	5.2592386654153823e-51	0.1322206472948812
C512_327	AD	1.913705066325171e-21	0.0510108092030871
C512_328	AD	3.107819085274366e-05	0.0095923415469448
C512_329	AD	7.080352354319857e-36	0.0898446344978527
C512_333	AD	6.449609162727979e-19	0.0443848325666776
C512_334	AD	6.154678680890059e-08	0.016261102064793
C512_336	AD	9.80551567250194e-09	0.0182570381107731
C512_339	AD	1.537722962834206e-05	0.0103375757642367
C512_340	AD	1.0998406914186127e-41	0.1059089294223397
C512_342	AD	2.2848452721078e-11	0.0249055538762445
C512_343	AD	1.3864794727601084e-127	0.3741875290483052
C512_344	AD	3.585927371724027e-05	0.009441082780322
C512_345	AD	5.651578375648652e-09	0.0188568998604528
C512_346	AD	1.027482634722384e-70	0.1900069232590204
C512_347	AD	2.873248499462672e-05	0.0096747821642387
C512_348	AD	5.691421813182694e-39	0.0983716555846441
C512_349	AD	1.160345030444431e-07	0.0155698308364826
C512_353	AD	4.3574330116624616e-106	0.3013794697144185
C512_356	AD	6.146823637069276e-13	0.0289129491944653
C512_362	AD	1.621248070769318e-49	0.1279747908108393
C512_364	AD	5.961760189480909e-29	0.0710159737148155
C512_365	AD	4.126334054637569e-08	0.0166890975803676
C512_366	AD	4.546751709513383e-07	0.0140998345174396
C512_368	AD	4.596155351051797e-22	0.0526484068987026
C512_371	AD	3.598960270715868e-07	0.0143523085539864
C512_373	AD	2.6659420703794042e-19	0.0453812197073618
C512_374	AD	7.9807433086759325e-28	0.0679805143195835
